FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,CBSA,MEMI,CSA,METDIV,VTD,VTDI,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,GEOID20,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
PLST,GA,700,00,00,000,0039470,7000000US13045001111,13045001111,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001111,A,79567897,220305,BOWDON,BOWDON,N,4539,1999,+33.5363886,-085.2628292,00,13045001111,4539,4295,3475,721,15,14,3,67,244,237,86,82,8,0,50,0,2,0,8,0,0,0,0,0,1,6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4539,122,4417,4215,3445,718,12,12,3,25,202,196,83,80,8,0,18,0,2,0,5,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3461,3349,2739,552,11,13,3,31,112,107,17,55,3,0,27,0,2,0,2,0,0,0,0,0,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3461,77,3384,3296,2720,549,8,11,3,5,88,83,17,53,3,0,7,0,2,0,1,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1805,194,5,5,0,5,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039471,7000000US13045001122,13045001122,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001122,A,59040593,610685,SANDHILL,SANDHILL,N,6319,2405,+33.6473376,-084.9815359,00,13045001122,6319,5854,4572,988,38,34,1,221,465,438,143,121,13,4,138,5,6,0,6,0,0,0,2,0,0,27,15,1,0,5,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6319,431,5888,5550,4480,974,18,30,1,47,338,317,135,117,13,4,34,5,6,0,1,0,0,0,2,0,0,21,15,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791,4501,3553,745,34,25,1,143,290,270,44,108,11,1,96,5,0,0,3,0,0,0,2,0,0,20,10,1,0,3,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791,264,4527,4317,3508,734,18,21,1,35,210,194,42,104,11,1,28,5,0,0,1,0,0,0,2,0,0,16,10,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405,2259,146,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039472,7000000US13045001152,13045001152,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001152,A,53287761,292753,CENTER POINT,CENTER POINT,N,2383,898,+33.6820328,-085.0680558,00,13045001152,2383,2215,2105,54,8,13,3,32,168,159,29,65,8,0,54,0,2,0,1,0,0,0,0,0,0,9,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,104,2279,2155,2082,51,7,10,3,2,124,119,29,64,8,0,15,0,2,0,1,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,1732,1669,34,7,4,3,15,107,101,16,51,3,0,31,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839,55,1784,1700,1655,32,6,4,3,0,84,80,16,50,3,0,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,845,53,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039473,7000000US13045001240,13045001240,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001240,A,66133577,414161,MT ZION,MT ZION,N,3715,1365,+33.6425673,-085.1809366,00,13045001240,3715,3545,3193,212,21,38,0,81,170,163,46,32,20,2,54,3,0,0,6,0,0,0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715,188,3527,3384,3123,201,13,38,0,9,143,139,46,32,20,2,36,3,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,2694,2451,141,13,32,0,57,118,112,22,31,12,1,41,3,0,0,2,0,0,0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,115,2697,2598,2414,133,13,32,0,6,99,96,22,31,12,1,27,3,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,1300,65,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039474,7000000US13045001371,13045001371,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001371,A,46678291,167575,BURWELL,BURWELL,N,2044,853,+33.5697581,-085.1940236,00,13045001371,2044,1929,1754,125,3,11,0,36,115,113,37,42,8,0,22,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,85,1959,1860,1720,124,0,11,0,5,99,97,36,42,8,0,7,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,1492,1366,101,2,8,0,15,77,76,14,34,6,0,20,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,48,1521,1459,1351,100,0,8,0,0,62,61,14,34,6,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,793,60,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039475,7000000US13045001483,13045001483,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001483,A,73793207,369004,CLEM,CLEM,N,4772,1883,+33.5352283,-085.0219215,00,13045001483,4772,4502,3947,416,16,29,0,94,270,256,59,77,11,1,99,2,0,1,6,0,0,0,0,0,0,13,2,0,0,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4772,258,4514,4327,3867,409,6,29,0,16,187,185,59,77,11,1,34,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704,3550,3103,346,8,22,0,71,154,150,27,55,7,0,56,2,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704,147,3557,3444,3064,342,3,22,0,13,113,112,27,55,7,0,20,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,1758,125,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039476,7000000US13045001496,13045001496,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001496,A,45723602,119681,BOWDON JUNCTION,BOWDON JUNCTION,N,2000,816,+33.6620795,-085.1354516,00,13045001496,2000,1856,1461,318,11,16,0,50,144,131,51,28,10,0,37,1,1,0,3,0,0,0,0,0,0,11,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,98,1902,1783,1444,314,6,15,0,4,119,111,51,27,10,0,18,1,1,0,3,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,1431,1130,249,11,15,0,26,79,69,15,25,5,0,19,1,1,0,3,0,0,0,0,0,0,9,3,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,46,1464,1398,1125,248,6,15,0,4,66,59,15,25,5,0,9,1,1,0,3,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,748,68,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039477,7000000US13045001533,13045001533,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001533,A,105935280,26048,TYUS,TYUS,N,2452,1024,+33.4749439,-085.2398581,00,13045001533,2452,2313,2100,173,4,12,0,24,139,132,40,52,6,0,31,0,1,0,2,0,0,0,0,0,0,7,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,67,2385,2268,2068,172,4,12,0,12,117,111,40,52,6,0,12,0,1,0,0,0,0,0,0,0,0,6,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,1842,1661,154,4,12,0,11,90,89,18,40,3,0,27,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,49,1883,1810,1636,153,4,12,0,5,73,72,18,40,3,0,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,933,91,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039478,7000000US13045001540,13045001540,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001540,A,7524326,1034786,FAIRFIELD,FAIRFIELD,N,4339,1809,+33.6455455,-084.9237985,00,13045001540,4339,4055,3477,458,16,40,2,62,284,269,47,65,23,4,121,4,2,0,1,0,0,0,0,2,0,15,9,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339,220,4119,3936,3403,451,14,40,2,26,183,171,47,62,23,4,30,2,2,0,1,0,0,0,0,0,0,12,8,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,3324,2840,386,15,34,2,47,190,181,16,56,12,4,86,4,0,0,1,0,0,0,0,2,0,9,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514,150,3364,3243,2795,379,13,34,2,20,121,114,16,54,12,4,25,2,0,0,1,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809,1672,137,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039479,7000000US13045001542,13045001542,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,001542,A,51800819,34929,HULETT,HULETT,N,3189,1205,+33.6027665,-084.9274350,00,13045001542,3189,3010,2603,291,9,13,0,94,179,177,35,73,14,1,42,3,0,0,7,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189,168,3021,2876,2562,278,5,13,0,18,145,144,30,70,14,1,22,3,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,2334,2063,200,4,9,0,58,108,107,10,46,8,0,37,2,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,88,2354,2267,2042,199,3,9,0,14,87,86,9,46,8,0,21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,1139,66,0,0,0,0,0,0,0,0,0,0
PLST,GA,700,00,00,000,0039480,7000000US130450714A1,130450714A1,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,0714A1,A,23415781,150387,WEST CARROLLTON,WEST CARROLLTON,N,8617,3492,+33.5917496,-085.1004681,00,130450714A1,8617,8032,3512,2939,53,71,0,1457,585,564,122,79,7,2,322,6,1,0,21,0,0,1,0,3,0,17,10,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8617,2102,6515,6249,3199,2909,23,71,0,47,266,251,120,77,6,2,28,6,1,0,8,0,0,0,0,3,0,11,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6571,6188,2867,2259,34,55,0,973,383,371,62,60,6,0,218,5,1,0,15,0,0,1,0,3,0,10,5,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6571,1381,5190,5017,2676,2239,15,55,0,32,173,163,61,60,5,0,23,5,1,0,5,0,0,0,0,3,0,8,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,3135,357,271,0,0,0,0,0,271,216,0,55
PLST,GA,700,00,00,000,0039481,7000000US130450714A2,130450714A2,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,0714A2,A,8525436,650681,EAST CARROLLTON REC,EAST CARROLLTON REC,N,2495,1153,+33.6013228,-085.0536103,00,130450714A2,2495,2293,1446,674,8,50,1,114,202,184,67,34,10,1,54,7,0,0,5,0,0,4,2,0,0,15,7,2,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2495,218,2277,2141,1408,665,2,50,1,15,136,126,64,33,9,0,9,7,0,0,2,0,0,0,2,0,0,10,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,1759,1190,449,8,41,1,70,92,79,9,23,4,0,33,3,0,0,4,0,0,1,2,0,0,10,5,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1851,120,1731,1674,1170,447,2,41,1,13,57,50,9,23,3,0,9,3,0,0,1,0,0,0,2,0,0,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,1077,76,8,0,0,0,0,0,8,0,0,8
PLST,GA,700,00,00,000,0039482,7000000US130450714A3,130450714A3,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,0714A3,A,10922108,556092,BONNER,BONNER,N,5964,2218,+33.5738084,-085.0524464,00,130450714A3,5964,5555,3260,1781,53,149,0,312,409,395,98,62,21,0,186,8,0,0,11,0,0,9,0,0,0,10,1,1,1,1,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5964,713,5251,5039,3107,1751,14,149,0,18,212,203,95,59,21,0,18,7,0,0,3,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4432,4190,2596,1245,38,110,0,201,242,235,44,43,12,0,119,8,0,0,4,0,0,5,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4432,428,4004,3878,2507,1232,12,110,0,17,126,121,43,42,12,0,15,7,0,0,2,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218,2041,177,593,585,541,0,44,0,8,0,0,8
PLST,GA,700,00,00,000,0039483,7000000US130450714A4,130450714A4,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,0714A4,A,14561821,39211,UNIVERSITY OF W. GA,UNIVERSITY OF W. GA,N,5265,1451,+33.5691829,-085.1134798,00,130450714A4,5265,5025,2373,2257,15,58,2,320,240,228,75,30,13,2,89,5,2,0,4,0,0,4,0,4,0,11,4,2,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5265,587,4678,4548,2292,2178,7,57,2,12,130,123,62,29,10,2,8,5,2,0,3,0,0,0,0,2,0,7,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,4447,2059,2072,12,42,2,260,160,154,49,17,8,2,63,4,2,0,3,0,0,4,0,2,0,5,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4607,483,4124,4047,1991,1997,7,41,2,9,77,75,37,16,5,2,5,4,2,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,1264,187,2104,0,0,0,0,0,2104,2104,0,0
PLST,GA,700,00,00,000,0039484,7000000US130450714A5,130450714A5,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,0714A5,A,4718521,0,COUNTY ADMIN BLDG,COUNTY ADMIN BLDG,N,3777,1686,+33.5858372,-085.0684262,00,130450714A5,3777,3398,2396,674,23,78,1,226,379,364,69,66,17,4,180,5,3,3,6,0,0,3,2,6,0,14,6,1,1,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777,493,3284,3085,2319,659,11,78,1,17,199,189,66,66,17,4,22,5,3,3,1,0,0,0,2,0,0,10,5,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,2711,1978,520,13,66,1,133,240,230,31,43,16,4,120,5,3,1,0,0,0,1,2,4,0,9,3,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,300,2651,2520,1933,508,1,66,1,11,131,124,30,43,16,4,20,5,3,1,0,0,0,0,2,0,0,7,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,1578,108,91,91,0,0,91,0,0,0,0,0
PLST,GA,700,00,00,000,0039485,7000000US130450714A6,130450714A6,3,5,13,01705317,045,H1,00326650,12060,1,122,99999,0714A6,A,6503034,54722,TABERNACLE CHURCH,TABERNACLE CHURCH,N,2193,1116,+33.5598646,-085.0783422,00,130450714A6,2193,2057,1502,449,10,49,2,45,136,127,44,19,11,0,47,1,0,0,4,0,0,0,1,0,0,9,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,120,2073,1983,1482,445,3,49,1,3,90,83,40,17,11,0,11,1,0,0,2,0,0,0,1,0,0,7,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,1703,1309,313,9,38,1,33,87,82,22,15,8,0,33,1,0,0,2,0,0,0,1,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,81,1709,1654,1297,312,3,38,1,3,55,52,18,14,8,0,10,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,1060,56,69,53,0,0,53,0,16,0,0,16
