UNIQUE_ID,COUNTYFP,county,G22A01NO,G22A01YES,G22A02NO,G22A02YES,G22AGRDHEM,G22AGRLRAU,G22AGRRHAR,G22ATGDJOR,G22ATGLCOW,G22ATGRCAR,G22GOVDABR,G22GOVLHAZ,G22GOVRKEM,G22INSDROB,G22INSRKIN,G22LABDBOD,G22LABLAND,G22LABRTHO,G22LTGDBAI,G22LTGLGRA,G22LTGRJON,G22RFANO,G22RFAYES,G22RFBNO,G22RFBYES,G22SOSDNGU,G22SOSLMET,G22SOSRRAF,G22SUPDSEA,G22SUPRWOO,G22USSDWAR,G22USSLOLI,G22USSRWAL,GCON01DHER,GCON01RCAR,GCON02DBIS,GCON02RWES,GCON03DALM,GCON03RFER,GCON04DJOH,GCON04RCHA,GCON05DWIL,GCON05RZIM,GCON06DCHR,GCON06RMCC,GCON07DMCB,GCON07RGON,GCON08DBUT,GCON08RSCO,GCON09DFOR,GCON09RCLY,GCON10DJOH,GCON10RCOL,GCON11DDAZ,GCON11RLOU,GCON12DJOH,GCON12RALL,GCON13DSCO,GCON13RGON,GCON14DFLO,GCON14RGRE,GSL001RCAM,GSL002RTAR,GSL003RHOR,GSL004RCAR,GSL005RBAR,GSL006RRID,GSL007RRAL,GSL008DKRI,GSL008RGUN,GSL009RWAD,GSL010RAND,GSL011DHOL,GSL011RJAS,GSL012RLUM,GSL013RDEM,GSL014RSCO,GSL015RGAM,GSL016RKEL,GSL017DMAR,GSL017RMOM,GSL018DRHU,GSL018RSMI,GSL019DCOY,GSL019RGUL,GSL020RBYR,GSL021RTHO,GSL022DHIL,GSL022RRID,GSL023RBAL,GSL024DWAL,GSL024RBAR,GSL025DMEY,GSL025RJON,GSL026DHEL,GSL026RMCD,GSL027RHAW,GSL028DWOO,GSL028RCOX,GSL029DPAN,GSL029RDUB,GSL030DFLO,GSL030RMCC,GSL031RDUN,GSL032RERW,GSL033RPOW,GSL034DCOK,GSL034RSEA,GSL035DCAM,GSL035RTRI,GSL036DRYN,GSL036REHR,GSL037DWIL,GSL037RRED,GSL038DWIL,GSL039DCUM,GSL039RANG,GSL040DSTO,GSL040RFON,GSL041DSMI,GSL041RROD,GSL042DANU,GSL043DADE,GSL043RTIL,GSL044DOYO,GSL044RPAR,GSL045DMCC,GSL045RCOO,GSL046DGAR,GSL046RCAR,GSL047RJON,GSL048DROB,GSL048RHIL,GSL049DGIL,GSL049RMAR,GSL050DAU,GSL050RRED,GSL051DPAN,GSL051RKOR,GSL052DROB,GSL052RAHR,GSL053DCOF,GSL053RSIL,GSL054DHOL,GSL054RBAI,GSL055DWIL,GSL055RLEN,GSL056DMAI,GSL057DEVA,GSL058DCAN,GSL059DOLA,GSL060DJON,GSL061DBRU,GSL062DMIL,GSL063DSCH,GSL064DEDW,GSL064RNEW,GSL065DTHO,GSL065RHOR,GSL066DALE,GSL067DGLA,GSL067RAMI,GSL068DNAG,GSL068RMAT,GSL069DBAZ,GSL070DAND,GSL070RSMI,GSL071DOKA,GSL071RCOL,GSL072RHUD,GSL073RBON,GSL074DHAR,GSL074RMAT,GSL075DGLA,GSL075RASH,GSL076DSCO,GSL077DBUR,GSL078DDOU,GSL079DNEA,GSL080DTRA,GSL080RAND,GSL081DHOL,GSL081RBEN,GSL082DOLI,GSL082RMIL,GSL083DLUP,GSL083RBER,GSL084DCRA,GSL085DDRE,GSL086DBAR,GSL086RKIN,GSL087DDAV,GSL088DMIT,GSL088RFRE,GSL089DEVA,GSL089RSHE,GSL090DDRA,GSL090RDIO,GSL091DMOO,GSL092DTAY,GSL093DCAR,GSL094DBEN,GSL095DKEN,GSL095RDAW,GSL096DMAR,GSL096RLOW,GSL097DROM,GSL097RCHA,GSL098DLIM,GSL099DDUG,GSL099RREE,GSL100DJAC,GSL100RCLA,GSL101DKEN,GSL101RPRO,GSL102DOKO,GSL102RHAR,GSL103DANA,GSL103RHON,GSL104DREI,GSL104REFS,GSL105DMUG,GSL105RDON,GSL106DHUT,GSL106RWRE,GSL107DPAR,GSL107RCAO,GSL108DCLA,GSL108RCRI,GSL109DMCC,GSL110DADE,GSL111DCOX,GSL111RMAR,GSL112DREE,GSL112RWIL,GSL113DHEN,GSL114DADA,GSL114RFLE,GSL115DLEW,GSL116DHOL,GSL116RBEN,GSL117DRUC,GSL117RDAN,GSL118DBEL,GSL118RCRO,GSL119RRAM,GSL120DJOH,GSL120RGAI,GSL121DAUE,GSL121RWIE,GSL122DFRY,GSL123RLEV,GSL124DHOW,GSL124RRHO,GSL125RFLE,GSL126DFRA,GSL126RHAR,GSL127RNEW,GSL128DJAC,GSL129DHOW,GSL130DGLA,GSL130RSWE,GSL131RLOT,GSL132DPRI,GSL133DWAL,GSL133RVAN,GSL134DDIC,GSL134RKNI,GSL135RCAM,GSL136RJEN,GSL137DBUC,GSL137RRIC,GSL138RSMI,GSL139RSMI,GSL140DREE,GSL141DHUG,GSL142DPAR,GSL143DBEV,GSL144DCON,GSL144RWAS,GSL145RDIC,GSL146DDRI,GSL146RBLA,GSL147DPHI,GSL147RBAL,GSL148RWIL,GSL149RMAT,GSL150DBEN,GSL151DBAR,GSL151RCHE,GSL152RYEA,GSL153DSAM,GSL153RTAY,GSL154DHAY,GSL154RGRE,GSL155RHAT,GSL156DKIT,GSL156RHAG,GSL157RWER,GSL158DSMI,GSL158RPAR,GSL159RBUR,GSL160RFRA,GSL161DBAR,GSL161RHIT,GSL162DGIL,GSL163DWES,GSL164DTHO,GSL164RSTE,GSL165DJAC,GSL166RPET,GSL167RDEL,GSL168DWIL,GSL169DBRO,GSL169RPIR,GSL170RHOU,GSL171RCAM,GSL172RWAT,GSL173DSR,GSL173RTAY,GSL174RCOR,GSL175RLAH,GSL176RBUR,GSL177DSHA,GSL178RMEE,GSL179RTOW,GSL180RSAI,GSU01DJON,GSU01RWAT,GSU02DMAL,GSU02RYOU,GSU03RHOD,GSU04RHIC,GSU05DRAH,GSU06DEST,GSU06RGLA,GSU07DISL,GSU07RMCK,GSU08RGOO,GSU09DMER,GSU10DJON,GSU11RBUR,GSU12DSIM,GSU13RSUM,GSU14DMCL,GSU14RHAU,GSU15DHAR,GSU16DDUB,GSU16RHAR,GSU17DMOR,GSU17RSTR,GSU18DBEN,GSU18RKEN,GSU19DMOO,GSU19RTIL,GSU20RWAL,GSU21RBEA,GSU22DJON,GSU22RDAN,GSU23RBUR,GSU24RAND,GSU25DROD,GSU25RWIL,GSU26DLUC,GSU27DBIN,GSU27RDOL,GSU28RBRA,GSU29DWRI,GSU29RROB,GSU30RDUG,GSU31RANA,GSU32DBEN,GSU32RKIR,GSU33DRHE,GSU34DSEA,GSU34RSMI,GSU35DJAM,GSU36DORR,GSU37DPAR,GSU37RSET,GSU38DTAT,GSU39DHAL,GSU40DHAR,GSU40RMCD,GSU41DJAC,GSU41RJON,GSU42DPAR,GSU43DAND,GSU43RWIL,GSU44DDAV,GSU45DJON,GSU45RDIX,GSU46DFER,GSU46RCOW,GSU47DSCO,GSU47RGIN,GSU48DUDD,GSU48RSTI,GSU49DCOO,GSU49RECH,GSU50DWIL,GSU50RHAT,GSU51RGOO,GSU52RHUF,GSU53RMOO,GSU54RPAY,GSU55DBUT,GSU56DTHO,GSU56RALB,R22USSDWAR,R22USSRWAL,NAME20
275-Pavo,275,Thomas,25,213,25,217,33,2,211,36,1,209,37,0,211,35,212,35,2,208,36,2,209,79,157,51,184,32,8,206,35,210,39,0,205,0,0,39,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,191,Pavo
275-Remington Esc,275,Thomas,162,1048,92,1124,421,18,796,442,11,786,446,9,797,430,801,435,20,771,446,16,772,449,733,287,894,395,32,809,435,800,481,29,736,0,0,466,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,666,Remington Esc
275-Resource Center,275,Thomas,148,505,80,587,607,10,66,608,9,67,631,3,64,614,69,611,11,63,606,7,63,284,367,219,431,589,13,74,620,66,628,8,59,0,0,633,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,53,Resource Center
275-Scott,275,Thomas,160,1330,120,1382,523,29,958,546,19,954,551,7,975,534,981,530,31,949,546,30,938,577,878,376,1086,479,33,1005,540,980,587,30,905,0,0,593,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,823,Scott
277-Brighton,277,Tift,173,1342,174,1363,196,15,1346,225,17,1316,212,13,1344,217,1335,211,18,1325,216,19,1323,621,883,410,1107,210,41,1295,203,1359,246,13,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1310,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1214,Brighton
277-Brookfield ,277,Tift,96,723,80,741,81,7,748,93,6,734,89,2,752,87,746,90,11,731,95,10,728,267,550,163,655,92,38,703,92,743,107,11,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,682,Brookfield 
277-Chula,277,Tift,90,779,75,805,83,9,801,96,6,795,95,4,808,93,803,96,10,786,100,6,790,283,584,158,708,90,26,776,90,805,116,10,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,727,Chula
277-Docia,277,Tift,74,643,78,642,52,6,675,72,3,658,49,3,680,60,672,64,4,662,59,4,667,258,449,153,553,50,13,664,55,675,75,11,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,609,Docia
277-Eldorado,277,Tift,70,674,66,681,57,7,706,68,1,698,57,3,712,65,702,64,5,698,69,7,693,267,469,187,551,69,10,683,63,707,72,9,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,629,Eldorado
277-Mott-Litman Gym,277,Tift,172,789,107,873,792,23,221,823,10,210,855,6,212,820,211,806,24,207,790,16,214,350,609,308,649,763,15,249,813,228,864,8,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,167,Mott-Litman Gym
277-Omega,277,Tift,51,350,41,357,57,13,340,67,10,330,65,8,344,64,340,57,15,336,64,10,333,113,282,74,317,61,13,331,65,343,82,8,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,318,Omega
277-TY TY,277,Tift,68,598,59,618,125,8,557,138,7,549,137,2,560,136,553,130,13,546,130,7,548,211,456,133,541,120,16,552,140,555,153,7,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,505,TY TY
